"title","year","length","budget","rating","votes","r1","r2","r3","r4","r5","r6","r7","r8","r9","r10","mpaa","Action","Animation","Comedy","Drama","Documentary","Romance","Short"
"Smoke",1995,112,7000000,7.4,8111,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,"R",0,0,1,1,0,0,0
"Smoke Signals",1998,88,2000000,7.2,2665,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,24.5,"PG-13",0,0,1,1,0,0,0
"Smokin' Stogies",2001,98,280000,4.6,34,14.5,4.5,4.5,4.5,14.5,4.5,0,4.5,0,44.5,"",0,0,0,0,0,0,0
"Snake Eyes",1998,98,73000000,5.7,12091,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,"R",0,0,0,0,0,0,0
"Snatch.",2000,102,10000000,7.9,44785,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,24.5,"R",0,0,1,0,0,0,0
"Snitch",1998,90,11000000,6.2,412,4.5,4.5,4.5,4.5,14.5,14.5,14.5,24.5,14.5,4.5,"R",1,0,0,1,0,0,0
"Snow Day",2000,89,13000000,4.6,1645,14.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,4.5,"PG",0,0,1,0,0,1,0
"Snow Dogs",2002,99,35000000,5.1,2379,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,4.5,"PG",0,0,1,0,0,0,0
"Snow Falling on Cedars",1999,127,36000000,6.7,4536,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,"PG-13",0,0,0,1,0,0,0
"Social Intercourse",1998,90,15000,4.8,81,24.5,14.5,4.5,4.5,4.5,4.5,14.5,4.5,4.5,14.5,"",0,0,1,0,0,0,0
"Soft for Digging",2001,74,6000,6.1,73,4.5,0,4.5,4.5,4.5,14.5,24.5,14.5,4.5,4.5,"",0,0,0,1,0,0,0
"Soho Square",2000,79,7000,4.9,45,4.5,4.5,14.5,4.5,4.5,14.5,14.5,4.5,0,24.5,"R",0,0,0,1,0,0,0
"Sol Goode",2001,99,3000000,5.4,291,4.5,4.5,4.5,4.5,4.5,14.5,14.5,4.5,4.5,14.5,"R",0,0,1,0,0,0,0
"Solar Crisis",1990,112,55000000,3.9,377,14.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,4.5,4.5,"",0,0,0,0,0,0,0
"Solaris",2002,99,47000000,6.3,11808,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,"PG-13",0,0,0,1,0,1,0
"Soldier",1998,98,75000000,5.2,5590,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,"R",1,0,0,0,0,0,0
"Soliloquy",2003,93,89000,9.2,27,0,0,0,0,0,0,4.5,14.5,34.5,44.5,"",0,0,1,0,0,0,0
"Solitaire for 2",1995,106,1500000,4.8,122,4.5,4.5,4.5,4.5,14.5,4.5,14.5,14.5,14.5,14.5,"R",0,0,1,0,0,1,0
"Solitude",2005,74,5000,8.6,5,0,0,0,0,0,24.5,0,24.5,24.5,44.5,"",0,0,0,1,0,0,0
"Solstice",1994,48,130000,5.1,9,44.5,14.5,0,0,0,14.5,14.5,14.5,0,14.5,"",0,0,0,1,0,0,0
"Someone Like You...",2001,97,23000000,5.7,4249,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,"PG-13",0,0,1,0,0,1,0
"Sometimes They Come Back... Again",1996,98,3000000,2.9,630,44.5,4.5,14.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,"R",0,0,0,0,0,0,0
"Sometimes They Come Back... for More",1999,89,2000000,2.8,321,24.5,14.5,14.5,14.5,4.5,4.5,4.5,4.5,4.5,4.5,"R",0,0,0,0,0,0,0
"Son",2002,125,2000000,4.2,33,14.5,14.5,4.5,4.5,14.5,4.5,4.5,4.5,4.5,24.5,"",0,0,1,1,0,0,0
"Son of the Mask",2005,94,74000000,1.9,1785,74.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,"PG",1,0,1,0,0,0,0
"Song jia huang chao",1997,145,50000000,6.9,151,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,14.5,"",0,0,0,1,0,1,0
"Songcatcher",2000,109,1800000,7.2,927,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,"PG-13",0,0,0,1,0,0,0
"Sons of Provo",2004,93,200000,4.3,35,4.5,14.5,4.5,4.5,4.5,0,4.5,14.5,4.5,44.5,"PG",0,0,1,0,0,0,0
"Sorority Boys",2002,93,12000000,5.1,2398,4.5,4.5,4.5,4.5,14.5,14.5,14.5,4.5,4.5,4.5,"R",0,0,1,0,0,0,0
"Sorority House Vampires",1998,86,50000,1.8,83,74.5,4.5,4.5,4.5,4.5,0,0,4.5,4.5,4.5,"",0,0,1,0,0,0,0
"Sorte Nula",2004,85,150000,7.3,134,4.5,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,34.5,"",0,0,0,0,0,0,0
"Soul Assassin",2001,96,7000000,4,376,14.5,4.5,4.5,14.5,4.5,4.5,4.5,14.5,4.5,14.5,"R",1,0,0,0,0,0,0
"Soul Food",1997,114,7500000,6.5,1166,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,4.5,24.5,"R",0,0,1,1,0,0,0
"Soul Plane",2004,92,16000000,3.2,2361,34.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,14.5,"R",0,0,1,0,0,0,0
"Soul Survivors",2001,84,14000000,3.6,2305,24.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,4.5,4.5,"R",0,0,0,0,0,0,0
"South Beach",1992,93,800000,3.4,60,24.5,4.5,14.5,14.5,14.5,4.5,4.5,4.5,0,4.5,"",1,0,0,1,0,0,0
"South Park: Bigger Longer & Uncut",1999,81,21000000,7.6,33188,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,24.5,"R",0,1,1,0,0,0,0
"Space Between, The",2004,60,1500,5.4,12,34.5,4.5,0,0,4.5,4.5,0,4.5,0,34.5,"",0,0,0,0,0,0,0
"Space Cowboys",2000,130,65000000,6.4,11887,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,"",0,0,0,1,0,0,0
"Space Jam",1996,87,80000000,5.2,7995,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,4.5,"PG",0,1,1,0,0,0,0
"Space Truckers",1996,95,25000000,4.5,1460,14.5,4.5,14.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,"PG-13",0,0,1,0,0,0,0
"Spaced Invaders",1990,100,3000000,4.5,612,14.5,4.5,4.5,4.5,14.5,14.5,4.5,4.5,4.5,14.5,"",0,0,1,0,0,0,0
"Spaceman",1997,88,50000,4.7,67,14.5,4.5,4.5,14.5,4.5,14.5,4.5,14.5,14.5,14.5,"",0,0,1,0,0,0,0
"Spanglish",2004,130,80000000,6.7,4698,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,"PG-13",0,0,1,1,0,1,0
"Spanish Judges",1999,98,3500000,4.8,178,4.5,4.5,4.5,14.5,14.5,14.5,14.5,14.5,14.5,4.5,"R",0,0,0,1,0,0,0
"Spanking the Monkey",1994,100,200000,6.5,1352,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,4.5,4.5,"",0,0,1,1,0,0,0
"Spawn",1997,98,40000000,4.6,7523,14.5,4.5,14.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,"PG-13",1,0,0,0,0,0,0
"Specialist, The",1994,110,45000000,4.7,6602,4.5,4.5,14.5,14.5,24.5,14.5,14.5,4.5,4.5,4.5,"",1,0,0,1,0,0,0
"Species",1995,108,35000000,5.4,8963,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,4.5,"R",1,0,0,1,0,0,0
"Speed",1994,116,28000000,7.1,32979,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,"R",1,0,0,0,0,0,0
"Speed 2: Cruise Control",1997,121,110000000,3.3,13268,24.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,4.5,4.5,"PG-13",1,0,0,0,0,1,0
"Speedway Junky",1999,105,1000000,5.3,469,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,24.5,"R",0,0,0,1,0,0,0
"Sphere",1998,134,80000000,5.3,12990,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,4.5,"PG-13",0,0,0,0,0,0,0
"Spice World",1997,93,25000000,3,7710,34.5,14.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,14.5,"PG",0,0,1,0,0,0,0
"Spider",2002,94,8000000,6.8,5193,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,"R",0,0,0,1,0,0,0
"Spider-Man",2002,121,139000000,7.4,63228,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,"PG-13",1,0,0,0,0,0,0
"Spider-Man 2",2004,127,200000000,7.9,40256,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,24.5,"PG-13",1,0,0,0,0,0,0
"Spiders",2000,95,2000000,3.2,511,24.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,4.5,4.5,"R",0,0,0,0,0,0,0
"Spirit: Stallion of the Cimarron",2002,86,80000000,6.4,2738,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,4.5,14.5,"",0,1,0,0,0,0,0
"Spirithunter, The",2004,115,100000,8.3,7,0,0,0,0,0,14.5,24.5,14.5,0,44.5,"",0,0,0,0,0,0,0
"Spitfire Grill, The",1996,117,6000000,6.7,2245,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,"",0,0,0,1,0,0,0
"Split Second",1992,90,7000000,5.3,1120,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,14.5,"",1,0,0,0,0,0,0
"SpongeBob SquarePants Movie, The",2004,90,30000000,6.5,2672,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,4.5,24.5,"PG",0,1,1,0,0,0,0
"Spook",2003,93,1000000,8.3,7,0,0,0,0,0,24.5,0,14.5,24.5,24.5,"",0,0,0,0,0,0,0
"Spotless",2005,90,250000,3.9,44,4.5,14.5,4.5,4.5,0,4.5,4.5,14.5,24.5,24.5,"",1,0,0,0,0,0,0
"Spring Forward",1999,110,2000000,7.1,307,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,24.5,"R",0,0,0,1,0,0,0
"Spudmonkey",2001,88,1100000,7.8,8,0,0,0,0,0,45.5,0,14.5,0,34.5,"",0,0,1,0,0,0,0
"Spun",2002,106,2800000,6.2,3924,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,4.5,14.5,"R",0,0,1,1,0,0,0
"Spy Game",2001,126,92000000,7,16736,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,"R",1,0,0,1,0,0,0
"Spy Hard",1996,81,18000000,4.5,4686,4.5,4.5,14.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,"PG-13",1,0,1,0,0,0,0
"Spy Kids",2001,88,35000000,6.2,7400,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,"",1,0,1,0,0,0,0
"Spy Kids 2: Island of Lost Dreams",2002,99,39000000,5.8,3175,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,"PG",1,0,1,0,0,0,0
"Spy Kids 3-D: Game Over",2003,84,39000000,4.7,2597,14.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,"PG",1,0,1,0,0,0,0
"Squeeze",1997,102,155000,4.9,57,4.5,4.5,4.5,14.5,14.5,24.5,14.5,14.5,4.5,14.5,"",0,0,0,1,0,0,0
"Stag",1997,91,3000000,5.5,305,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,"",1,0,0,1,0,0,0
"Stand-In, The",1999,100,400000,5.6,42,4.5,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,24.5,"PG",0,0,0,1,0,0,0
"Standalone",2005,108,245000,7.3,10,0,14.5,0,0,14.5,24.5,14.5,14.5,14.5,34.5,"",1,0,0,1,0,0,0
"Standing by Yourself",2002,65,1000,9.1,8,0,0,14.5,0,0,0,14.5,24.5,14.5,34.5,"",0,0,0,0,1,0,0
"Star Kid",1997,101,12000000,5,269,14.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,14.5,"PG",0,0,0,0,0,0,0
"Star Trek VI: The Undiscovered Country",1991,113,30000000,6.9,10367,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,"",1,0,0,0,0,0,0
"Star Trek: First Contact",1996,106,45000000,7.3,25046,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,24.5,"PG-13",1,0,0,0,0,0,0
"Star Trek: Generations",1994,118,35000000,6.2,12651,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,"",1,0,0,1,0,0,0
"Star Trek: Insurrection",1998,103,58000000,6.3,13395,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,"PG",1,0,0,1,0,1,0
"Star Trek: Nemesis",2002,116,70000000,6.5,11785,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,4.5,14.5,"PG-13",1,0,0,1,0,0,0
"Star Wars: Episode I - The Phantom Menace",1999,133,115000000,6.4,84488,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,4.5,14.5,"PG",1,0,0,0,0,0,0
"Star Wars: Episode II - Attack of the Clones",2002,120,120000000,7,63889,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,14.5,"PG",1,0,0,0,0,0,0
"Star-Crossed",2003,105,2500,8.4,69,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,0,74.5,"",0,0,0,0,0,1,0
"Stargate",1994,130,55000000,6.4,17520,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,4.5,4.5,"",1,0,0,0,0,0,0
"Stark Raving Mad",2002,102,5000000,6.2,601,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,4.5,14.5,"R",0,0,1,0,0,0,0
"Starkweather",2004,92,1000000,4.6,89,14.5,4.5,4.5,4.5,14.5,14.5,4.5,4.5,4.5,24.5,"R",0,0,0,1,0,0,0
"Starship Troopers",1997,129,95000000,6.7,32618,4.5,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,14.5,"R",1,0,0,0,0,0,0
"Starsky & Hutch",2004,101,60000000,6.3,13529,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,"PG-13",1,0,1,0,0,0,0
"State's Evidence",2004,89,400000,7,12,14.5,0,0,0,0,0,4.5,0,4.5,64.5,"",0,0,0,1,0,0,0
"Statement, The",2003,120,23000000,6.1,710,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,"R",0,0,0,1,0,0,0
"Stateside",2004,97,16000000,5.4,247,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,4.5,"R",0,0,0,1,0,0,0
"Station Agent, The",2003,88,500000,8.1,7112,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,"R",0,0,0,1,0,0,0
"Statski sovetnik",2005,208,4000000,7,64,4.5,4.5,0,4.5,4.5,4.5,14.5,24.5,4.5,34.5,"",0,0,0,1,0,0,0
"Steaks, The",2000,107,1000,8.7,10,0,0,0,0,0,14.5,0,34.5,34.5,34.5,"",0,0,1,1,0,1,0
"Steal Big Steal Little",1995,135,35000000,4.6,263,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,4.5,4.5,"PG-13",0,0,1,0,0,0,0
"Stealing Harvard",2002,82,25000000,4.7,2547,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,"PG-13",0,0,1,1,0,0,0
"Steam Cloud Rising",2004,100,25000,6.4,8,24.5,0,0,0,0,14.5,14.5,24.5,0,24.5,"",0,0,0,1,0,0,0
"Steamboy",2004,126,20000000,6.6,529,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,4.5,14.5,"PG-13",1,1,0,1,0,0,0
"Steel",1997,97,16000000,2.6,1607,44.5,14.5,14.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,"PG-13",1,0,0,0,0,0,0
"Steel Legends: Railroads of the Northeast",2000,60,17500,8.5,48,4.5,4.5,0,0,0,0,14.5,24.5,34.5,24.5,"",0,0,0,0,1,0,0
"Steel Spirit",2002,90,20000,6,8,0,0,0,0,0,24.5,0,24.5,14.5,34.5,"",1,0,0,0,0,0,0
"Stepford Wives, The",2004,93,90000000,5.3,7773,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,4.5,"PG-13",0,0,1,1,0,0,0
"Stepmom",1998,124,50000000,6.1,7470,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,"PG-13",0,0,1,1,0,0,0
"Sticky Fingers of Time, The",1997,90,250000,5.5,129,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,"",0,0,0,0,0,0,0
"Stigmata",1999,103,32000000,6,14062,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,"R",0,0,0,1,0,0,0
"Stir of Echoes",1999,99,13000000,7,11433,4.5,4.5,4.5,4.5,4.5,14.5,34.5,24.5,14.5,4.5,"R",0,0,0,0,0,0,0
"Stolen Summer",2002,91,1500000,6.2,801,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,4.5,14.5,"PG",0,0,0,1,0,0,0
"Story of Us, The",1999,95,50000000,5.6,4953,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,4.5,4.5,"R",0,0,1,1,0,1,0
"Straight Out of Brooklyn",1991,79,450000,5.4,107,4.5,4.5,4.5,14.5,4.5,24.5,24.5,4.5,4.5,4.5,"",0,0,0,1,0,0,0
"Straight Story, The",1999,112,10000000,8.1,14679,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,24.5,"",0,0,0,1,0,0,0
"Strange Days",1995,145,42000000,6.9,11869,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,"R",1,0,0,1,0,0,0
"Strangeland",1998,92,2000000,4.4,1179,14.5,4.5,4.5,4.5,14.5,14.5,4.5,4.5,4.5,14.5,"R",0,0,0,0,0,0,0
"Street Pirates",1994,94,650000,8.2,111,4.5,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,"",0,0,0,0,1,0,0
"Striptease",1996,117,50000000,3.8,7998,14.5,14.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,4.5,"R",0,0,1,1,0,0,0
"Stuart Little",1999,81,103000000,6,8009,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,"PG",0,0,1,0,0,0,0
"Stuart Little 2",2002,82,120000000,5.9,2324,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,"PG",0,0,1,0,0,0,0
"Stupids, The",1996,94,25000000,3.7,1503,34.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,14.5,"",0,0,1,0,0,0,0
"Sub Down",1997,93,17000000,4.4,322,4.5,4.5,14.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,"",0,0,0,1,0,0,0
"Sub terra",2003,105,1200000,7,56,0,4.5,0,4.5,4.5,14.5,24.5,14.5,4.5,24.5,"",0,0,0,1,0,1,0
"Sugar & Spice",2001,84,11000000,5.3,2901,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,"PG-13",0,0,1,0,0,0,0
"Sugar Town",1999,92,250000,5.8,307,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,14.5,"R",0,0,1,0,0,0,0
"Suicide Kings",1997,106,5000000,7,6117,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,"R",0,0,1,1,0,0,0
"Sum of All Fears, The",2002,123,68000000,6.6,15835,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,4.5,4.5,"PG-13",1,0,0,1,0,0,0
"Sumas y restas",2004,109,1500000,6,12,0,4.5,4.5,4.5,14.5,14.5,14.5,4.5,4.5,4.5,"",0,0,0,1,0,0,0
"Summer Catch",2001,105,17000000,4.5,2581,14.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,"PG-13",0,0,1,0,0,1,0
"Summer Solstice",2003,111,300000,2,5,44.5,24.5,0,0,0,0,24.5,24.5,0,0,"",0,0,0,1,0,0,0
"Summer of Sam",1999,142,22000000,6.5,8151,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,4.5,4.5,"R",0,0,0,1,0,1,0
"Summer's Gone",1999,96,15000,6,5,0,0,0,0,24.5,64.5,24.5,0,0,0,"",0,0,0,0,0,0,0
"Sunday",1997,94,450000,7.1,249,4.5,4.5,4.5,4.5,4.5,4.5,24.5,24.5,14.5,24.5,"",0,0,0,1,0,1,0
"Sunshine Deli and Grocery, The",2000,93,300000,8.3,6,0,0,0,0,34.5,0,0,0,0,64.5,"",0,0,1,0,0,0,0
"Sunshine State",2002,141,5600000,7,1481,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,"PG-13",0,0,0,1,0,0,0
"Super Mario Bros.",1993,104,42000000,3.6,5376,14.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,4.5,14.5,"",1,0,1,0,0,0,0
"Super Size Me",2004,100,300000,7.7,9487,4.5,4.5,4.5,4.5,4.5,4.5,24.5,34.5,14.5,14.5,"PG-13",0,0,0,0,1,0,0
"Super Troopers",2001,100,3000000,6.3,7728,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,24.5,"R",0,0,1,0,0,0,0
"Superstar",1999,81,14000000,4.5,2880,14.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,"PG-13",0,0,1,0,0,0,0
"Superstarlet A.D.",2000,70,16000,5.4,23,14.5,0,0,4.5,4.5,14.5,4.5,0,14.5,34.5,"",1,0,1,0,0,0,0
"Surviving Picasso",1996,125,16000000,6.1,1139,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,"R",0,0,0,1,0,1,0
"Suspect Zero",2004,99,27000000,5.7,1310,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,4.5,4.5,"R",0,0,0,1,0,0,0
"Suspended Animation",2001,114,1900000,5.2,82,14.5,4.5,4.5,4.5,14.5,4.5,14.5,4.5,4.5,14.5,"",0,0,0,0,0,0,0
"Svoi",2004,111,2500000,8.4,97,4.5,0,0,4.5,4.5,4.5,14.5,14.5,14.5,44.5,"",1,0,0,1,0,0,0
"Sweepers",1999,93,12500000,3.9,276,14.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,4.5,4.5,"R",1,0,0,0,0,0,0
"Sweet Angel Mine",1996,88,5000000,5.3,119,4.5,4.5,4.5,4.5,14.5,14.5,4.5,14.5,14.5,14.5,"",0,0,0,0,0,0,0
"Sweet Hideaway",2003,96,350000,1.9,13,74.5,4.5,0,0,4.5,0,0,0,0,4.5,"",0,0,1,0,0,0,0
"Sweet Home Alabama",2002,108,38000000,5.8,9943,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,"PG-13",0,0,1,1,0,1,0
"Sweet November",2001,115,40000000,5.5,5458,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,"PG-13",0,0,1,1,0,1,0
"Sweetest Thing, The",2002,90,43000000,4.7,8284,14.5,4.5,14.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,"R",0,0,1,0,0,1,0
"Swept Away",2002,89,10000000,3.8,2113,34.5,14.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,14.5,"R",0,0,1,0,0,1,0
"Swimfan",2002,85,8500000,4.5,3863,14.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,4.5,"PG-13",0,0,0,1,0,0,0
"Swimming with Sharks",1994,101,700000,7.1,4837,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,"R",0,0,1,1,0,0,0
"Swingers",1996,96,200000,7.6,15827,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,24.5,"R",0,0,1,1,0,0,0
"Swiri",1999,125,5000000,6.6,1704,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,14.5,"R",1,0,0,0,0,1,0
"Switchback",1997,118,38000000,6.1,2195,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,"R",1,0,0,0,0,0,0
"Swoon",1992,80,250000,7,290,4.5,4.5,4.5,4.5,4.5,4.5,24.5,24.5,14.5,14.5,"",0,0,0,1,0,0,0
"Swordfish",2001,99,80000000,6.2,20455,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,"R",1,0,0,0,0,0,0
"Swordswallowers and Thin Men",2003,105,2500,8.2,6,14.5,0,0,0,0,0,0,0,34.5,45.5,"",0,0,0,0,0,0,0
"Tadpole",2002,78,150000,6.3,1769,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,4.5,4.5,"PG-13",0,0,1,1,0,1,0
"Taegukgi hwinalrimyeo",2004,140,12800000,8.5,1792,4.5,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,44.5,"R",1,0,0,1,0,0,0
"Tai yang zhi zi",1990,84,35000000,4.8,24,4.5,0,14.5,14.5,4.5,24.5,4.5,14.5,4.5,14.5,"",1,0,0,0,0,0,0
"Tailor of Panama, The",2001,109,18000000,6.1,5997,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,"R",0,0,1,1,0,0,0
"Tale of the Mummy",1998,119,8000000,3.7,570,14.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,4.5,4.5,"R",0,0,0,0,0,0,0
"Talented Mr. Ripley, The",1999,139,40000000,7,25974,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,"R",0,0,0,1,0,0,0
"Tales from the Hood",1995,98,6000000,5.1,548,4.5,4.5,4.5,14.5,14.5,14.5,14.5,14.5,4.5,14.5,"R",1,0,0,0,0,0,0
"Tall Tale",1995,98,32000000,4.8,383,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,14.5,"",0,0,0,0,0,0,0
"Tank Girl",1995,104,25000000,4.6,4400,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,14.5,"R",1,0,1,0,0,0,0
"Tarnation",2003,88,0,7.7,596,4.5,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,24.5,"",0,0,0,0,1,0,0
"Tart",2001,94,3300000,4.6,714,4.5,4.5,4.5,14.5,24.5,14.5,4.5,4.5,4.5,4.5,"R",0,0,0,1,0,0,0
"Tarzan",1999,88,150000000,7.1,10672,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,"",0,1,0,0,0,0,0
"Tarzan and the Lost City",1998,83,20000000,3.6,510,24.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,4.5,4.5,"PG",1,0,0,0,0,0,0
"Taxman, The",1999,104,1000000,5.7,169,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,14.5,"R",1,0,1,0,0,0,0
